Shop ID
1479278
7273053
6861321
6167327
1645860
7219245
1670917
6210355
6393080
7197522
3885867
3427888
7211760
7331981
6136848
6932545
3161643
7127644
7222500
6167964
6797412
268882
6453790
6453790
6083440
4076599
5516131
7273768
7190565
4472334
6960253
6161088
7266768
5251465
7200451
5922414
7187436
7351003
6631479
1567757
7381708
2327812
7054665
5184287
7284209
5251566
2050763
6387986
1072438
6097597
4453423
5561163
5381024
5328149
5478629
5661163
3643497
6167681
2876900
6362165
7318303
7273945
7350920
1850120
6173787
5246705
1836421
952744
5885598
5040607
7133905
6662792
7218582
2305045
2381043
7313830
7050475
7286580
3744679
7336866
6568481
6568481
7207147
6258898
5244808
7273413
7054437
7054437
7054437
5930894
5223077
7313898
7374191
3782259
7337471
6622048
7360258
5763172
7350691
7119126
6180236
6976752
633005
7309935
741643
1042949
6378032
7196873
7184483
7123195
7248011
7101076
7138916
2111613
6674512
6747910
7239921
7129686
6621928
6622534
6744841
7337812
7001751
7148511
7345757
7300858
7304960
7350839
7310048
2938078
6622469
5557159
5557159
6982151
6431696
7340194
2693018
5087413
6622241
5009879
5855782
7284303
1985428
6168052
7168885
7193181
5078293
6801492
7290009
7246879
6163379
7232726
7282611
7273638
6454409
6167587
5899213
4606821
7206916
1670917
1468356
5191416
6965945
4514597
4909757
7270958
7229049
2994831
7234538
915446
3188456
7207422
6083440
2438687
3125849
7204000
3303864
7262914
7280032
5628659
5465911
6715742
6826983
7340456
7280426
6791220
4234668
7373770
5287913
7324584
5315105
7237103
6690075
7205465
2670526
5024617
1325020
6444372
7336528
7224838
1661591
7165510
7374913
3746376
1413801
6390305
5599769
1886896
5351428
7240901
3404738
3880945
3486562
6698779
3358198
7222174
7373829
5996454
2740547
7285308
3439382
7278257
7291018
7222760
5557099
6372529
7263249
1688483
2537228
5660146
2860383
5093376
7310611
5853939
6096447
7230224
6970947
7251650
7333819
6976142
6870362
5465683
7325961
3178867
677252
7285023
6724912
7300894
6579991
7180521
7260584
6763316
6928189
5305902
6944299
7292066
7278038
7237729
5878388
7193871
307094
3787226
7274362
6861321
7234473
5040557
6964786
7211760
7331981
7246173
7149561
6547603
7253597
7235573
2417656
6533048
3188956
5345530
3167146
7204236
5088002
1023587
7223660
7318142
593075
5166778
5798631
5534090
7352253
7284209
7108364
6008716
7339748
4147156
7261957
3722521
3722521
2824501
6899577
7089864
7260488
7257272
7228278
5260660
1886896
1226760
7370944
5246917
7058834
383848
6832643
7061092
7288616
6839253
1404882
7071414
6219432
7317397
7372961
182906
6094976
5875486
7286679
7220659
7281556
7306129
2860383
678833
7377250
7215088
6823255
7019119
2592514
7214158
6845179
7286499
5279308
4063435
6806230
5243366
7344624
7089359
2520789
6579991
3376448
7255551
7316031
6582230
7319336
3409373
7259752
1664676
665055
6919432
2434653
7253818
593075
7067102
7282305
7184476
7264811
5607479
6820638
6109609
6579908
5321510
7129450
757484
7177477
7293063
7348850
3812458
3679573
5898766
322790
5422797
2018293
2770739
6519827
6680396
99960
931937
2937024
1133901
7354704
6620862
7361460
4612638
3412497
7264590
6135771
2657687
2048140
6775209
4234193
2480456
5853423
106359
3341366
2531086
1549968
6200664
1985428
5101666
7132544
3787226
5463650
6870134
7335066
7231686
487479
7341542
3689325
6535894
5628659
295436
7356266
7284330
7373899
7339468
2148831
7373344
6452627
7330158
330047
7234880
5738941
197644
7383095
7090742
3726079
3694952
7303319
7360258
1850400
2397259
7326564
7259650
7184483
7292014
7101076
1133901
541406
6084746
7251097
7306998
7282344
5483472
7236306
5377856
6870362
7369239
7353921
6897134
7229427
7361256
7312423
7236300
2957729
2127163
7265200
7285452
2816964
3694394
5595927
6847546
3090678
7224855
3346097
4042825
1669702
6649844
2070115
2563864
6353558
7362464
1603984
7287342
7089422
5855812
7304535
6568481
6140243
7235449
3512089
4120505
7295330
3511926
2857675
6878468
5620679
220740
7314699
7304844
6947209
3351902
7217632
1477454
2042220
486404
2047402
5251512
7001544
1959926
7271454
5573688
7287253
2938078
3816167
6622469
7010737
7260532
2802542
2823237
7350891
5362918
6863914
7223997
4860079
2557768
7184504
368835
7225127
7233573
5460245
5831564
7264615
7262914
3583482
7196894
7196894
2471075
6120741
7376949
2670526
7375215
2021194
6388748
7380032
6374867
1886896
5351428
5103193
6950207
6976353
1168626
7239518
1631247
7358121
133308
7217632
7338119
1688483
6492853
1457796
1543904
7198566
7330387
215280
3365770
6195378
3341366
7308558
7287655
3244448
3272125
5542439
7099824
7259510
7286776
3328313
2443869
7310122
4076112
2596939
7365657
2885540
7276720
6203894
2565957
7177477
5893443
3573295
7230374
2711731
3918148
7315897
1787105
614121
663535
4066139
7331917
530102
7123195
7269238
7244735
6750466
7353939
7223946
7325210
7331911
6039400
7274337
7135110
803004
7378960
5747199
5191416
1277699
1854407
7110307
3176762
6852349
4224661
6501728
177660
4752253
7236776
7303031
593075
7230692
1728550
4312793
6507514
7349965
7129450
7246930
6659298
4868571
120033
6352904
721127
768844
6112616
6139976
6456303
370846
7232410
1699527
7107094
7315486
6986006
7364689
7373130
7375590
7228034
1684116
2590345
3339173
7007683
2480456
7235898
7235641
7182686
7317200
227221
7300907
560377
6263329
6136848
166133
6887980
7201279
1235778
3622218
2638810
529973
7321747
7200189
6996839
7368665
7237103
4312793
7149031
7334834
820750
7290706
7384858
3343556
330047
7380032
110808
3563980
6420564
6516914
2018293
1868055
7360258
6750203
7325899
7375094
5058997
2199948
5310761
3909950
7287682
864905
7363466
7352557
7304960
7287253
7237793
820901
7180521
1035088
7293145
1092619
4514597
487479
7357248
4042825
2172211
7269663
887979
6853461
3204825
194438
7260455
7331680
5737536
6905224
7101242
6976752
7259650
6830903
5553878
2086054
6784791
2961721
1640563
6651186
5328080
79123
7189105
5087413
2747382
1354254
7279348
6932545
5295244
7219092
725212
2886122
1053727
7200926
7229584
4223154
7302341
3193719
5202251
7264968
6090487
599242
7278615
7358297
7326600
7287342
6605000
6465682
2675468
162734
7158288
2218175
7342776
7154122
6925117
6964505
6948938
7261760
2294115
1544342
6263011
7343596
7248107
2404101
7259146
7374806
1000175
7285452
1477107
2563871
6364452
1922576
1683565
7019849
966423
6776648
330047
2388072
2605719
7295309
7304732
1868055
2133753
7055369
7240104
7357027
3399070
4610824
2860383
3491750
7363646
6845179
1635213
6822913
7183245
6457924
6886745
1900979
1085197
665055
6847546
7084328
7319890
961061
151660
7210088
5552358
7211040
7278615
2298526
7208854
1489608
7331629
7246373
7268661
7101076
2364599
3366011
7158377
6845179
5312771
6581417
7254202
7305996
7280320
7231686
6199986
2944438
7200451
7280426
7313604
7187630
3660307
4147156
7369579
3722521
1411533
2507637
6680646
599242
3258705
2448937
1156770
4441548
7214716
4965447
7154177
1133901
5251512
7345237
6564746
7252622
5786791
3376448
3351256
1567757
4042825
6630139
2643632
1019416
3767649
7242930
4148897
6555820
7296046
2992246
7273943
1387107
2545675
7278182
6880559
3657680
5809534
7199713
1534008
3632077
2138563
6791946
577832
7355740
4252968
6336856
4157417
2559940
3661507
5834543
6948303
7198208
1306253
5490660
3360343
5490678
2405063
7141386
7234880
1844872
2442623
7239518
5333750
6059263
5952091
7285583
6880559
6177533
7329859
2924123
7305459
7368370
5262691
3258317
7357424
5406600
3008012
7285601
7345527
5985399
1031540
3181024
4042825
7341930
7008353
2073134
6836563
7218196
7305104
3726079
7285000
964529
138170
121207
7016152
2811077
3716647
6233362
7012192
6806418
1636046
7012818
2583951
7197041
1066208
7240110
1572493
2111058
7377665
7296326
7076476
5202251
7288049
7304673
7278615
7098748
7332970
3765063
7201855
7343521
1172609
7203685
2501102
483828
7283401
7340858
6820347
343787
2557768
1516968
7233586
1303880
7264615
7267955
7303031
7303031
2123274
5389548
3598760
2003603
5771256
7342265
6328256
6573392
5304373
6107977
5489093
5481318
7277050
3376626
5543100
7005099
3687779
7132694
2030373
3804279
328349
3254046
1986603
6294234
7231686
5003168
7317021
7285005
7369998
7071741
2748477
7350034
1914903
3804867
4148897
7310133
7059771
7366388
6487473
7264939
7052424
3679970
7180837
5009512
7340307
5243178
7354836
7279638
1625793
7256235
2414031
7379380
7314936
7096310
7339748
4619074
7205465
1308403
3456095
99565
123581
7035023
6236776
7314087
3511926
2857675
3833896
5261180
115165
6743849
7292207
3304979
7168016
7267541
6845179
7319338
7219646
3443812
945425
5048700
918003
7373356
5786416
7190512
6542569
3746350
7218344
6729117
7172216
5009679
6168092
7226331
7229049
2565993
6173950
7215122
7316480
6578854
4459298
7130396
6663921
5345530
6175095
4752253
7194902
7194902
4472334
5838596
7273354
3687365
7328431
6167749
7239663
7251203
5465911
7196894
6715742
7346808
7269154
5790598
2859609
4862203
2516948
374403
7226467
5661163
5026176
3643497
7282177
5855930
4992078
2885714
3746360
7280593
5321510
5251609
7318303
7318303
5286730
6180326
7376230
6355262
3746376
6175171
7308973
5578789
7292265
5599769
2463465
7089422
7189057
7220358
6598155
1445137
7214716
5358390
7295330
3511926
7370012
6879210
6789423
7350500
7339393
2018293
2018293
7194124
1868055
1503011
7308922
7315897
1806936
4879430
2004289
7191403
6094976
7273684
6896743
7291437
6167873
3716647
7237737
5362357
6672040
6902716
6082562
7286773
3896955
5308932
7269238
7336506
6906286
7279172
7279172
6167361
7334485
1916208
7241267
7329859
7346321
7147938
5164394
7286936
7331047
7372829
7287682
3056615
3449759
7187862
1726716
7357050
6798976
6582879
6948938
3208264
7134423
2668240
7070722
5465683
5345312
5243366
3092839
7230303
7382268
5578641
2270750
6579991
6897134
6526889
7307670
803004
5580667
6489827
1106196
7208321
7223997
7296376
7280241
7273790
7377412
6585319
265228
7234436
7238058
1381754
5197272
7193589
7347038
444328
7231686
6222214
4459298
6453790
7295237
7295952
5530691
6504466
7041731
6902971
4862203
7221943
7315632
7372605
7306957
7286857
5328149
3722521
5305477
6690389
6676855
7184639
7204614
7210088
6362165
967044
7372760
7341279
5122687
6035806
110808
1595681
3512089
2857675
5767838
6663796
7194124
7169794
7364965
2145257
7338119
7294047
2801640
6672040
7123195
2482387
7154122
7279172
5216745
6679213
1535743
3954152
7274119
7323012
3687779
7226638
5633848
3080214
5614427
7211648
1405827
5328080
7234742
6845179
7339884
1488013
2321114
6806230
6529536
5009964
7230303
2575053
6086457
5688285
2270750
7284220
7338600
5009512
7021968
96829
7194305
1670917
368835
1606810
7238058
3427888
7375172
4519064
7193589
7099824
665055
6929221
